company_id,industry,employee_range
"e8d4d12194d4d5d","Hardware","10,000+"
"e953541428a76ce","N/A","N/A"
"e9dfc8eea2b8592","Media and Entertainment","1,000 - 4,999"
"ea7383d3c757787","Associations","100 - 249"
"ea7f5fb59cb7367","Food and Beverage","0 - 9"
"eb279478d9a0d5a","Business Services","100 - 249"
"eb442ed063c2ad9","Software and Technology","1,000 - 4,999"
"ec33de462d0e256","Recreation","500 - 999"
"ec3c87d9d4dddfc","Recreation","0 - 9"
"eca070cb6f82f98","Software and Technology","20 - 49"
"ecef895f44422a9","Software and Technology","20 - 49"
"ed15324435f072b","Pharmaceuticals","5,000 - 9,999"
"ed1fed5f51afbe8","Automotive","50 - 99"
"ed2368ede2f09f1","Healthcare and Medical","1,000 - 4,999"
"ed34795b7f0f5f6","Software and Technology","100 - 249"
"eec12dc09561c44","Retail and Distribution","20 - 49"
"eeef70b6f41fb50","Mining","10,000+"
"ef148381f0c8e21","Business Services","100 - 249"
"ef26846ff3ae984","Business Services","0 - 9"
"ef389952b9bf665","Healthcare and Medical","0 - 9"
"f088810cc8e57a2","Financial Services","1,000 - 4,999"
"f0ff298703f82c5","Business Services","0 - 9"
"f13ecab1a8074db","Government","100 - 249"
"f199b64e75e9f1b","Hardware","500 - 999"
"f1ef95bcf6c421b","Software and Technology","100 - 249"
"f1f39287e05970b","Software and Technology","50 - 99"
"f227535b0e3c6f4","Energy and Utilities","1,000 - 4,999"
"f27d56e305df136","Education","250 - 499"
"f2c3594782d2471","Hardware","50 - 99"
"f303874a9008b51","Associations","10 - 19"
"f325c726bc50bb2","Telecommunications","50 - 99"
"f33afa10efea163","Energy and Utilities","20 - 49"
"f39b5b951cdb6bc","Software and Technology","50 - 99"
"f3e63a826aa5e17","Software and Technology","100 - 249"
"f448f6fe1c5f950","Healthcare and Medical","10,000+"
"f461771d17ed36c","Food and Beverage","500 - 999"
"f46dc6f4949ee8a","Financial Services","1,000 - 4,999"
"f493a1d103671e0","Retail and Distribution","20 - 49"
"f4ab687cf31bb1d","Food and Beverage","1,000 - 4,999"
"f57d9d7f1a45879","Financial Services","500 - 999"
"f5893836db545b2","Pharmaceuticals","500 - 999"
"f5dad0e899241be","Education","N/A"
"f624b4e3c462f86","Financial Services","0 - 9"
"f66989854c0c3ab","Software and Technology","0 - 9"
"f66eab43e063767","Retail and Distribution","100 - 249"
"f6b1c246f6c6168","Financial Services","20 - 49"
"f6c8b1941d6a311","Government","1,000 - 4,999"
"f7cdef1d1697b9b","Software and Technology","50 - 99"
"f8a40ed1dcfc6cd","Transportation and Logistics","5,000 - 9,999"
"f93375ce552628b","Software and Technology","500 - 999"
"f94fba5e3a7539d","Software and Technology","50 - 99"
"f959ded6f2a9307","Software and Technology","250 - 499"
"fa2b963f1fa4586","Business Services","20 - 49"
"fa73abd3ab4558e","Financial Services","500 - 999"
"fab4b69cc3cf0c2","Software and Technology","500 - 999"
"fac39cb8b7d077e","Automotive","10,000+"
"fafe8bd0226bbf0","Software and Technology","0 - 9"
"fb52d16d442ec0b","Software and Technology","500 - 999"
"fb74765a4de3222","Software and Technology","1,000 - 4,999"
"fb784d222d529f9","Software and Technology","50 - 99"
"fc0b9ee72f03f07","Software and Technology","250 - 499"
"fc13c2696b91d36","Software and Technology","20 - 49"
"fc412e3cc3e48f3","Software and Technology","100 - 249"
"fca1fd101ecf73e","Software and Technology","50 - 99"
"fd05508dfd0dc77","Financial Services","20 - 49"
"fd40a9af96f8645","Software and Technology","20 - 49"
"fd47f00783fb465","Biotech","1,000 - 4,999"
"fdb06d475999db1","Software and Technology","100 - 249"
"fdbf9afc299936c","Business Services","0 - 9"
"fe13170212e6b35","Software and Technology","100 - 249"
"fe2835f3902ef19","Software and Technology","500 - 999"
"fea668d1891246a","Financial Services","1,000 - 4,999"
"fef5220a137ea06","Software and Technology","20 - 49"
"ff86dc60d907faa","Software and Technology","20 - 49"
"ff9b09052c0c80e","Software and Technology","500 - 999"
"ffdf097b6712002","Education","1,000 - 4,999"
"b859d2704621cee","Financial Services","0 - 9"
"b85e3903d0b25b8","Manufacturing","0 - 9"
"b8a8e1fa242fdd7","Software and Technology","1,000 - 4,999"
"b8b15987af8da7a","Healthcare and Medical","10,000+"
"b91afc27a849f79","Software and Technology","100 - 249"
"b97424a6a6a1a99","N/A","N/A"
"b9b9c4268e9e5f0","Financial Services","0 - 9"
"b9cb6c7f8a12cf2","Software and Technology","20 - 49"
"ba38eef4fbf02e5","Financial Services","1,000 - 4,999"
"bad573db0be8508","Education","1,000 - 4,999"
"bb0c342ce864b07","Software and Technology","100 - 249"
"bb0cb7305bda874","Software and Technology","100 - 249"
"bc3ce301968b5ca","Hospitality and Travel","100 - 249"
"bc481bf07265a67","Aerospace and Defense","10,000+"
"bc5e58c23d1d26c","Software and Technology","20 - 49"
"bcac2c0a48fbe93","Manufacturing","10,000+"
"bd04eca521a178d","Business Services","1,000 - 4,999"
"bd1d1a39ae920c5","Software and Technology","250 - 499"
"bd59098abaf29ee","Manufacturing","1,000 - 4,999"
"bdc7f19e5a15c3f","Business Services","20 - 49"
"be4910ecf793177","Business Services","20 - 49"
"be4c2a85531404b","Software and Technology","50 - 99"
"be9394aeddf4c6d","Software and Technology","50 - 99"
"be9a893d29b5475","Financial Services","1,000 - 4,999"
"beb7f684d7aeb7d","Software and Technology","20 - 49"
"bec5579283ed139","Education","100 - 249"
"bef30f2c219268a","Government","0 - 9"
"bf25d0ff19aa752","Business Services","100 - 249"
"bf30699fa0f0a9e","Transportation and Logistics","50 - 99"
"c05b99f23c7aaf9","Financial Services","10,000+"
"c067db289aa83d6","Manufacturing","50 - 99"
"c12dc44b93ea2a0","Financial Services","20 - 49"
"c14d6cc17aec8fe","Software and Technology","100 - 249"
"c1661a36327e03c","Software and Technology","10 - 19"
"c1877b04605b4fa","Financial Services","50 - 99"
"c1a9d9cecf487d8","Business Services","10,000+"
"c1c5a36792a7709","Business Services","500 - 999"
"c216c61ea0305af","Software and Technology","50 - 99"
"c279578363325fd","Government","500 - 999"
"c27e84819724693","Software and Technology","10,000+"
"c2b7a1edaf6ba30","Software and Technology","1,000 - 4,999"
"c4ac3403653c4ab","Associations","250 - 499"
"c5264b48bd7dd6c","Financial Services","1,000 - 4,999"
"c5bbf6cec6113e1","Software and Technology","500 - 999"
"c5dba66964e4346","Software and Technology","100 - 249"
"c62027ca730a944","Business Services","1,000 - 4,999"
"c6ec2fd1944bbac","Business Services","100 - 249"
"c76f2f2a19060e7","Software and Technology","100 - 249"
"c881eb6f1e77e76","Transportation and Logistics","250 - 499"
"c8bdcf409502fc6","Manufacturing","500 - 999"
"c8e7359158c8dd9","Software and Technology","100 - 249"
"c9aa29ab4b89cd5","Construction","10 - 19"
"c9b92612a4c325e","Financial Services","1,000 - 4,999"
"c9dbb0c095d897a","Business Services","20 - 49"
"c9f4ff7a2c783b6","Government","1,000 - 4,999"
"ca0869a1cb7217f","Business Services","10 - 19"
"cac2afb0cfcf969","Software and Technology","50 - 99"
"caf75a0e43f52d4","Software and Technology","1,000 - 4,999"
"cb0d8eca4285403","Healthcare and Medical","10,000+"
"cb7b98e9c5f9a2c","Manufacturing","100 - 249"
"cb91a97b516caab","Software and Technology","20 - 49"
"cba0377eca317c2","Consumer Goods and Services","50 - 99"
"cbef31300231fe5","Consumer Goods and Services","10,000+"
"cc047225ed2b12d","Education","50 - 99"
"cc2196472583e04","Business Services","1,000 - 4,999"
"cc25e74d27d2e69","Education","20 - 49"
"cc94ecc37dcb2d0","Financial Services","500 - 999"
"ccc8bb8681eb3c6","Business Services","100 - 249"
"ccc8ec1f1ade6c2","Software and Technology","0 - 9"
"ccd2c28c30ccf7d","Software and Technology","100 - 249"
"cce5f2f6d48afcf","Software and Technology","20 - 49"
"cd9383feb2b2797","Healthcare and Medical","20 - 49"
"cec3f82ffe792cd","Retail and Distribution","0 - 9"
"cf5a565b9f152cd","Automotive","100 - 249"
"cfb216f48d9773d","Retail and Distribution","50 - 99"
"d0599da6fd64f4d","Financial Services","10,000+"
"d06db8947fd25b2","Business Services","20 - 49"
"d07c6d1cdc269c0","Business Services","20 - 49"
"d1d29cdacced639","Mining","250 - 499"
"d1f5d4375aa7b8c","Hospitality and Travel","5,000 - 9,999"
"d26f88da8993eac","Financial Services","5,000 - 9,999"
"d270854f6060484","Business Services","50 - 99"
"d27114e06645e87","Business Services","100 - 249"
"d29d0691f10e879","Retail and Distribution","20 - 49"
"d2defb4096efb1a","Manufacturing","250 - 499"
"d35f627c9636be2","Telecommunications","20 - 49"
"d38c56d220cbfc5","Software and Technology","100 - 249"
"d39165e39ee2113","Real Estate","20 - 49"
"d39a11967514366","Financial Services","100 - 249"
"d3e613b7de6e5ec","Retail and Distribution","50 - 99"
"d4b85d09f8a956e","Business Services","50 - 99"
"d4c3e868baa6370","Retail and Distribution","20 - 49"
"d4e368e242619bb","Manufacturing","0 - 9"
"d606144c352c9fb","Business Services","1,000 - 4,999"
"d63111a02de3966","Associations","100 - 249"
"d69b4ac68be92eb","Software and Technology","100 - 249"
"d7183e63ab6416c","Software and Technology","50 - 99"
"d73dc8bac7c48c7","Manufacturing","1,000 - 4,999"
"d75d6c887c2e7be","Software and Technology","100 - 249"
"d78cd8bca184563","Government","1,000 - 4,999"
"d79879cf296097b","Financial Services","20 - 49"
"d79a3d65f3da7b0","Business Services","20 - 49"
"d7a0ad957bf9159","Construction","0 - 9"
"d822d610a86acd6","Financial Services","250 - 499"
"d84b1bd5f8d9853","Software and Technology","5,000 - 9,999"
"d8679599427500c","Healthcare and Medical","10,000+"
"d87be1aaeb8ed47","Hardware","50 - 99"
"d8a0fb6e1fbd949","Manufacturing","1,000 - 4,999"
"d8a65120cb995e5","Retail and Distribution","1,000 - 4,999"
"d981bb0b723798c","Healthcare and Medical","5,000 - 9,999"
"d9b62911bd1525c","Software and Technology","20 - 49"
"db2084e5f762e4b","Business Services","100 - 249"
"db3a1d7180959a6","Construction","20 - 49"
"db6e32c6629d4ef","Software and Technology","100 - 249"
"db7fe64c2e5fb64","Real Estate","100 - 249"
"dbb71d54b0bec62","Business Services","0 - 9"
"dbbbe1854e50feb","Education","20 - 49"
"dbcd53af7674ea6","Business Services","250 - 499"
"dc1f0e844e2a9ca","Software and Technology","50 - 99"
"dc2df67122134a5","Software and Technology","20 - 49"
"dcae46504e14c03","Media and Entertainment","250 - 499"
"dcda8f088b2e85e","Business Services","20 - 49"
"dd275044d222747","Transportation and Logistics","1,000 - 4,999"
"dd6c3ea97aaec26","Healthcare and Medical","10 - 19"
"ddf16391adfa6c8","Transportation and Logistics","500 - 999"
"de122be50298ef5","Business Services","20 - 49"
"de28dcd4af1f114","Business Services","1,000 - 4,999"
"de3066f914d3a72","Financial Services","10 - 19"
"debb83018d33e65","Financial Services","100 - 249"
"df7aa5520e9830a","Healthcare and Medical","1,000 - 4,999"
"dfaeb7ea9daa75e","Software and Technology","20 - 49"
"dfbf045f24dff58","Software and Technology","0 - 9"
"dfc8d48c885ff0e","Software and Technology","100 - 249"
"dff87face3a185c","Government","500 - 999"
"e02abee154faf00","Transportation and Logistics","100 - 249"
"e10fd28635803a7","Business Services","1,000 - 4,999"
"e13248de07ef695","Government","1,000 - 4,999"
"e166d6901ad474c","Transportation and Logistics","100 - 249"
"e177a2e79363e43","Software and Technology","20 - 49"
"e21117fdc7aa0b1","Manufacturing","10,000+"
"e211217ac9e6024","Retail and Distribution","100 - 249"
"e2680abc18e4bec","Software and Technology","100 - 249"
"e29989d996947dd","Software and Technology","1,000 - 4,999"
"e2f62b88f7ea37e","Retail and Distribution","20 - 49"
"e325dfa5749507f","Government","1,000 - 4,999"
"e3fd28a2570acbb","Software and Technology","100 - 249"
"e43b6be3f9fcf95","Business Services","50 - 99"
"e4bfef365cfc58a","Healthcare and Medical","500 - 999"
"e4f8aaf9c15a7d0","N/A","N/A"
"e50c7f7da5cc3f5","Manufacturing","5,000 - 9,999"
"e51009157af2b6a","Business Services","250 - 499"
"e56191ccdcc5abb","Food and Beverage","20 - 49"
"e592c326b70bc16","Healthcare and Medical","1,000 - 4,999"
"e5c11fcce7d6e91","Healthcare and Medical","100 - 249"
"e651fc59a6af043","Financial Services","1,000 - 4,999"
"e68d4cdf38607c8","Software and Technology","50 - 99"
"e6abee67246e927","Business Services","100 - 249"
"e71df0cc70a80d5","Transportation and Logistics","50 - 99"
"e73010c2b99ae79","Software and Technology","20 - 49"
"e76c7c8089b3e69","Media and Entertainment","100 - 249"
"e79f3bf0757d9a0","Healthcare and Medical","10,000+"
"e7a5526a8e97a58","Retail and Distribution","10,000+"
"e80d4dbf304e5b5","Healthcare and Medical","50 - 99"
"e85d331180f7943","Business Services","100 - 249"
"e8e7e14faa2b156","Business Services","20 - 49"
"ea1314c65b1f116","Transportation and Logistics","N/A"
"ea593014bca0c5b","Manufacturing","100 - 249"
"ea90d66328be083","Healthcare and Medical","0 - 9"
"eae86977ee4c07f","Software and Technology","250 - 499"
"eaeaee8879d6a3b","Energy and Utilities","10,000+"
"eb16bea27fad9a1","Education","1,000 - 4,999"
"eb785873a4c624e","Printing and Publishing","50 - 99"
"ebaecc8d92732f4","Real Estate","20 - 49"
"ebf66108a050cee","Education","1,000 - 4,999"
"ec52d77af51e785","Software and Technology","250 - 499"
"ecaa01f0c2937de","Retail and Distribution","20 - 49"
"ed04bb1ea94f669","Manufacturing","1,000 - 4,999"
"ed3e7615e7d840c","Financial Services","1,000 - 4,999"
"eda1bcc1c51643f","Business Services","500 - 999"
"ee02f071d7932d1","Software and Technology","100 - 249"
"ee244ab24d30b85","Construction","100 - 249"
"ee3787c8f8c6204","N/A","N/A"
"ee980c6f86d2182","Transportation and Logistics","20 - 49"
"eec7cc10d7c0bce","Financial Services","100 - 249"
"ef1a9d15a550f0e","Business Services","250 - 499"
"ef2f959fe7adc29","Software and Technology","500 - 999"
"ef52b090f22ca47","Retail and Distribution","100 - 249"
"ef8cd47e0f585ef","Software and Technology","0 - 9"
"f02c6f96742c375","Business Services","10,000+"
"f04533b314c80a4","Business Services","10 - 19"
"f04e8431f3aa9ec","Transportation and Logistics","10,000+"
"f09876bf6cdf585","Business Services","20 - 49"
"f0bd061b060ed61","Business Services","0 - 9"
"f0bffcd57c86f12","Business Services","1,000 - 4,999"
"f0deaca0b696038","Software and Technology","100 - 249"
"f0f64f4a5b81ec9","Business Services","20 - 49"
"f1647c29a0f8d79","Software and Technology","20 - 49"
"f1befc883e03bc2","Retail and Distribution","500 - 999"
"f298b290f5dc455","Financial Services","250 - 499"
"f315789d1865dcc","Business Services","250 - 499"
"f31cf2fc612cc93","Associations","1,000 - 4,999"
"f31de1f55499dba","Media and Entertainment","250 - 499"
"f3391bddbfcd6f0","Telecommunications","1,000 - 4,999"
"f3b2ae1c6a41353","Government","1,000 - 4,999"
"f427e879c6f717d","Energy and Utilities","500 - 999"
"f47bc2648c9ad32","Financial Services","5,000 - 9,999"
"f4d66573e05e792","Software and Technology","100 - 249"
"f5631f5fd647c0a","Transportation and Logistics","20 - 49"
"f593bd0bae3dc22","Software and Technology","20 - 49"
"f5ec90f37261e99","Software and Technology","50 - 99"
"f6118f629cd4b6c","Business Services","N/A"
"f61bcde36b86151","Business Services","N/A"
"f62129f00a73450","Software and Technology","20 - 49"
"f6478de93eb14b7","Business Services","250 - 499"
"f72c4e5784e0d9f","Healthcare and Medical","20 - 49"
"f854274e6cafd5d","Financial Services","100 - 249"
"f89fbf9565b8dce","Software and Technology","100 - 249"
"f90cba41c1dc869","Software and Technology","20 - 49"
"f9aab64bd0da933","Telecommunications","5,000 - 9,999"
"f9fac44ab5003b8","Transportation and Logistics","1,000 - 4,999"
"fa14c5b64d44958","Software and Technology","20 - 49"
"fa14e0894f87d92","Software and Technology","50 - 99"
"fac22c7510ec791","Transportation and Logistics","100 - 249"
"fac4dec88a56013","Telecommunications","50 - 99"
"fac849132137d6e","Business Services","100 - 249"
"faea9941887b6cf","Software and Technology","20 - 49"
"fb395cbf73608ec","Financial Services","50 - 99"
"fb54546dbe0b777","Software and Technology","100 - 249"
"fb7ca9ff6da3b7f","Retail and Distribution","250 - 499"
"fb7cbf0aebf5f19","Financial Services","5,000 - 9,999"
"fb854d7beaed734","Food and Beverage","250 - 499"
"fb85e1efc53d413","Software and Technology","20 - 49"
"fb8689162230322","Healthcare and Medical","250 - 499"
"fbad984b956d1c1","Government","1,000 - 4,999"
"fbb7198fbe0e3a4","Software and Technology","0 - 9"
"fbc76f7913f7d9c","Healthcare and Medical","1,000 - 4,999"
"fbcb45d39b2be07","Manufacturing","1,000 - 4,999"
"fcfdafe79ae742e","Software and Technology","20 - 49"
"fd00c6e9f486567","Software and Technology","10 - 19"
"fdab3ca71fee393","Business Services","1,000 - 4,999"
"fdf4ef52698a1ce","Business Services","500 - 999"
"fe469faf0b8d4c3","Financial Services","100 - 249"
"fe4d95fbf46fad1","Financial Services","1,000 - 4,999"
"fe5b80fda8eb95f","Business Services","50 - 99"
"ff0d676e6a64a10","Automotive","250 - 499"
"ff923ce1e80e14c","Financial Services","20 - 49"
"ffef9921496c49d","Software and Technology","20 - 49"
"29299d1b88c8871","Financial Services","500 - 999"
"292ebb21e3dbd45","Software and Technology","20 - 49"
"2958e98d5de1322","Education","500 - 999"
"297f45aec7be4cb","Software and Technology","20 - 49"
"29edfd73d79dc78","Financial Services","50 - 99"
"29efd889bc72829","Business Services","100 - 249"
"2a7eb98657f016f","Business Services","1,000 - 4,999"
"2a8251c99553ce2","Construction","20 - 49"
"2abfbfe5f4ef52f","Retail and Distribution","100 - 249"
"2b722fa7086a5a5","Business Services","20 - 49"
"2ba29488cb19e37","Business Services","1,000 - 4,999"
"2bb570f989e4943","Associations","250 - 499"
"2bdae9bbe3e35cf","Software and Technology","1,000 - 4,999"
"2c15dae7127e1f9","Hardware","1,000 - 4,999"
"2c25676919d8f6a","Manufacturing","1,000 - 4,999"
"2e6a1ba95e42ed8","Business Services","100 - 249"
"2ec86376d4ee2c5","Hardware","10 - 19"
"3010e1f5399cead","Financial Services","100 - 249"
"30664dbe765d4da","Transportation and Logistics","100 - 249"
"30f1147c4182f89","Transportation and Logistics","20 - 49"
"311cea1ccda16f2","Food and Beverage","100 - 249"
"31ad684e8132b0e","Software and Technology","20 - 49"
"3224c7e2fb4278f","Business Services","50 - 99"
"326ba50d058413c","Software and Technology","100 - 249"
"3293d89e603ac8f","Business Services","10,000+"
"3367d43a9cf87fd","Manufacturing","100 - 249"
"33766278cb15bed","Business Services","100 - 249"
